Lead_ID,Name,Company,Email,Phone,Lead_Source,Industry,Lead_Score,Lifecycle_Stage,Intent_Level,Contact_Owner,Last_Engagement_Date
697,Kristie Travis,Barnes-Merritt,ronald53@hester-pennington.com,(671)617-2775,Website Form,Healthcare,31,MQL,Low,Rep C,2025-04-25
698,Savannah Noble,Rich-Shelton,huffamber@hotmail.com,142.185.9293x00449,Referral,E-commerce,56,MQL,Mid,Rep D,2025-04-17
699,Kevin Gutierrez,"Weber, Morales and Garcia",wilsonnathan@gmail.com,001-010-920-7378x6655,Email Campaign,SaaS,79,SQL,Mid,Rep A,2025-06-06
700,Kara Wilson,Galloway-Rivera,leechad@payne.com,673.727.2590x635,LinkedIn DMs,FinTech,73,SQL,High,Rep C,2025-06-01
701,Barbara Ingram,"Ward, Bates and Williams",colleenlawrence@terrell.net,(131)103-5807x71091,Referral,FinTech,87,Customer,High,Rep D,2025-04-19
702,Michael Robbins,"Carpenter, Dixon and Franklin",aimeeturner@gmail.com,468-196-6230x03736,Facebook Ads,SaaS,83,Customer,High,Rep D,2025-04-22
703,Sergio Mcpherson,Mendoza-Mullins,riveraheather@smith.net,368.261.4464,LinkedIn DMs,E-commerce,9,Lead,Low,Rep A,2025-06-29
704,Heather Diaz,Stafford-Jones,victoriacline@lynch.com,571.489.1255x2916,Email Campaign,SaaS,99,Customer,High,Rep D,2025-05-06
705,Lee Simpson,Hill-King,andrea66@atkins.com,254.528.3240x230,Website Form,Healthcare,21,Lead,Low,Rep A,2025-05-23
706,Sue Le,Martin Ltd,christinagarcia@hotmail.com,010-239-4142x90094,LinkedIn DMs,EdTech,73,SQL,Mid,Rep B,2025-04-06
707,Ronald Petersen,Hanson-Solomon,donaldknight@rodriguez.biz,001-702-491-1699x347,Website Form,SaaS,28,Lead,Low,Rep D,2025-06-04
708,Jody Perry,"Sosa, Nelson and Herman",robinneal@yahoo.com,(178)219-2790,Facebook Ads,FinTech,62,SQL,Mid,Rep B,2025-06-11
709,Jennifer Palmer,Herring-Long,therring@stanley-cantu.com,+1-587-311-1354x92586,Referral,Healthcare,7,Lead,Low,Rep B,2025-05-18
710,Jason Benton,Collins-Walker,reginarodriguez@brooks.net,(332)904-6084,LinkedIn DMs,Healthcare,80,Customer,High,Rep A,2025-05-10
711,Megan Proctor,Harrison LLC,palmerclaire@webb.org,8481527711,Referral,EdTech,16,Lead,Low,Rep C,2025-05-07
712,Carla Morris,Owens Ltd,pmiller@johnson.biz,223.628.1979,Webinar,EdTech,97,Customer,High,Rep B,2025-06-02
713,Angela Garcia,Lewis Group,zhughes@padilla.info,001-697-816-2667,Email Campaign,E-commerce,4,Lead,Low,Rep D,2025-04-12
714,Amy Norton,Russell Ltd,cwilliams@gmail.com,(127)121-5197,LinkedIn DMs,EdTech,4,Lead,Low,Rep B,2025-06-28
715,Alicia Anthony,Ellis Inc,qharris@hotmail.com,+1-284-267-8617x840,Webinar,E-commerce,40,MQL,Low,Rep D,2025-05-04
716,Gregory Hooper,Anderson Group,jillhunt@walter-harrison.com,498-771-5892x781,Referral,FinTech,17,Lead,Low,Rep B,2025-06-12
717,Hunter Hunter,Robbins PLC,qclay@lewis.com,(151)126-1091,LinkedIn DMs,Healthcare,52,MQL,Mid,Rep D,2025-06-12
718,Michael Mendoza,Gray-Buck,tiffanypatterson@burton.biz,001-426-677-3014x23527,LinkedIn DMs,SaaS,93,Customer,High,Rep C,2025-06-07
719,Debra Campbell,Jones-Harmon,katrinawashington@yahoo.com,784-860-5641x310,Webinar,FinTech,52,MQL,Mid,Rep D,2025-05-11
720,Thomas Williams,Salazar Group,matthew35@smith-vargas.com,+1-480-681-0659x50363,LinkedIn DMs,EdTech,36,MQL,Mid,Rep B,2025-06-08
721,Jessica Petty,Morris-Rogers,ericlopez@yahoo.com,2784624068,Facebook Ads,E-commerce,38,MQL,Mid,Rep B,2025-04-22
722,Robin Larson,Love-Fox,jasonsmith@sparks.com,0674158679,Webinar,E-commerce,50,MQL,Mid,Rep D,2025-05-03
723,Donna Johnson,"Simpson, Nelson and Garcia",chaveztravis@yahoo.com,496-392-1481x964,Webinar,EdTech,63,SQL,High,Rep A,2025-04-19
724,Michelle Brown,Miranda-Morales,christian16@gmail.com,2226567992,Website Form,E-commerce,63,SQL,High,Rep C,2025-05-13
725,Eric Chase,"Daniel, Davis and Ford",alexandra08@bush.net,(146)921-1936x8757,Referral,SaaS,62,SQL,High,Rep B,2025-04-29
726,Mrs. Carrie Romero,Tucker-Gregory,sara18@yahoo.com,001-413-904-0808,LinkedIn DMs,FinTech,99,Customer,High,Rep D,2025-06-30
727,Micheal Meyer,"Hall, Luna and Murphy",campbellsteven@hotmail.com,191.212.5953,Referral,E-commerce,7,Lead,Low,Rep B,2025-05-05
728,Chad Holden,Martin Group,qterry@gmail.com,(856)609-0288x54111,Website Form,SaaS,27,Lead,Low,Rep A,2025-06-11
729,Carlos Davis,Moore Group,mike42@bird-vazquez.com,+1-410-452-8876x4688,Referral,HRTech,92,Customer,High,Rep A,2025-04-05
730,Shannon Johnson,"King, Hanson and Flores",rogersnatalie@hotmail.com,001-854-641-3728x1122,LinkedIn DMs,FinTech,86,Customer,High,Rep C,2025-04-23
731,Dennis Ferguson,Perry PLC,charlenerichardson@cooper.org,526.570.0562x844,Website Form,SaaS,14,Lead,Low,Rep C,2025-06-25
732,Sherry Lloyd,"May, Page and Nolan",simmonsjennifer@faulkner.org,001-561-361-5100x3749,Website Form,EdTech,71,SQL,High,Rep B,2025-06-08
733,Robert Carney,"Barnes, Mendez and Hunt",williamsjennifer@yahoo.com,+1-571-555-6239x47646,Referral,SaaS,86,Customer,High,Rep A,2025-06-24
734,Miss Nancy Davenport DDS,Harvey-Lyons,david80@edwards.com,(032)662-5103x1530,Email Campaign,EdTech,5,Lead,Low,Rep A,2025-05-22
735,Andrew Perez,Hill Group,vbeck@yahoo.com,+1-870-641-0809,Webinar,Healthcare,55,MQL,Mid,Rep D,2025-06-06
736,Adrienne Rios,"Mendez, Hamilton and Jackson",michael57@gmail.com,434.917.1003,LinkedIn DMs,Healthcare,2,Lead,Low,Rep B,2025-06-05
737,Grace Vasquez,"Williams, Khan and Perez",mary43@freeman.com,(853)992-8636x9341,Webinar,EdTech,62,SQL,Mid,Rep D,2025-04-09
738,Breanna Barnes,Santos LLC,savery@mccarthy.com,069-651-4826x8272,Facebook Ads,HRTech,91,Customer,High,Rep D,2025-05-05
739,William Cameron,"Wright, Brown and Aguirre",joshuaschroeder@wells.com,(367)317-4211x521,Referral,Healthcare,21,Lead,Low,Rep D,2025-06-16
740,Shannon Weeks,Fuentes Ltd,lsmith@williams-lee.org,+1-551-310-3986x886,LinkedIn DMs,E-commerce,79,SQL,Mid,Rep A,2025-04-21
741,Edward Taylor,Powers Group,tblake@yahoo.com,770.964.2256,Email Campaign,EdTech,21,Lead,Low,Rep B,2025-04-23
742,Helen Hamilton,Rodriguez Inc,joseph38@collins.com,274.154.6422,Email Campaign,HRTech,10,Lead,Low,Rep D,2025-05-08
743,Charles Taylor,Lester and Sons,fturner@garcia.org,+1-783-284-5381x29166,Referral,E-commerce,87,Customer,High,Rep A,2025-06-20
744,Derrick Smith,"Oneill, Trujillo and Johnson",cweaver@jones.com,(184)744-0005x431,Facebook Ads,SaaS,58,MQL,Mid,Rep B,2025-06-07
745,Christopher Mckenzie,Aguilar-Lopez,omartin@osborne-schultz.com,3893476499,LinkedIn DMs,E-commerce,39,MQL,Low,Rep C,2025-05-04
746,Steven Hernandez,Gonzalez-Kennedy,ericjenkins@yahoo.com,648-435-1454,LinkedIn DMs,EdTech,5,Lead,Low,Rep A,2025-06-12
747,Brandy Williams,Perez-Clements,amber59@hotmail.com,890-347-7449,LinkedIn DMs,Healthcare,65,SQL,High,Rep A,2025-05-29
748,Sean Peters,Padilla Inc,walkerbrian@wilkins.com,(161)762-5197,LinkedIn DMs,EdTech,13,Lead,Low,Rep A,2025-04-23
749,Ariel Johnson,"Bates, Holmes and Briggs",thomasmark@delgado.com,7498887105,Website Form,Healthcare,85,Customer,High,Rep B,2025-04-27
750,Amanda Logan,"Suarez, Brown and Randolph",privera@gmail.com,393-622-3393x64695,Referral,Healthcare,90,Customer,High,Rep B,2025-04-28
751,Emily Mcintosh,"Frederick, Hart and Mathews",kevin88@williams-winters.com,(791)629-0772x692,LinkedIn DMs,HRTech,85,Customer,High,Rep A,2025-05-08
752,Thomas Williams,"Curtis, Butler and Hayes",kristina70@taylor.com,+1-407-588-2227,Website Form,SaaS,53,MQL,Mid,Rep B,2025-04-15
753,Kayla Watkins,Khan Group,qwagner@yahoo.com,405.386.7677,Website Form,EdTech,82,Customer,High,Rep A,2025-06-30
754,Colin Castillo,"Meyers, Ramos and Montoya",angelawilliams@yahoo.com,199.946.5012x357,Referral,HRTech,45,MQL,Mid,Rep C,2025-05-24
755,Christopher Bowman,Dickson-Carr,middletonjeffrey@gmail.com,(262)953-6441x48777,Facebook Ads,SaaS,32,MQL,Low,Rep A,2025-06-03
756,Kelly Knight,Mason and Sons,weaverlynn@hotmail.com,001-093-207-9644x817,Referral,FinTech,36,MQL,Mid,Rep B,2025-06-22
757,Ronald Yu,Conley-Hall,kathrynbender@taylor-flores.com,001-308-973-7602x78703,LinkedIn DMs,FinTech,81,Customer,High,Rep A,2025-06-25
758,Stephen Wilson,"Morgan, Gillespie and Mejia",bernardmccarthy@hotmail.com,(858)674-3604,Facebook Ads,E-commerce,99,Customer,High,Rep A,2025-05-21
759,Kiara Young,Taylor-Dunn,uoconnor@hamilton.org,718-880-6951x3191,Facebook Ads,Healthcare,60,SQL,Mid,Rep B,2025-06-28
760,Carla Russell,Osborne Group,jmcbride@hotmail.com,(386)461-0781x2779,LinkedIn DMs,EdTech,11,Lead,Low,Rep B,2025-04-27
761,Kaitlin Nguyen,Blevins-Mcclain,patriciabrown@thomas.com,+1-185-623-3383x1672,Website Form,FinTech,63,SQL,High,Rep A,2025-05-29
762,David Taylor,"Parker, Henry and Brown",swansontonya@gmail.com,074.552.9003,Webinar,EdTech,21,Lead,Low,Rep C,2025-05-07
763,Caroline Smith,Kerr-Lucas,bonnieanderson@moore.com,7837164294,Email Campaign,SaaS,52,MQL,Low,Rep B,2025-06-17
764,Ashlee Mccoy,Lucas-Freeman,jacobharrington@cohen.com,8992563114,Webinar,E-commerce,55,MQL,Low,Rep D,2025-06-29
765,Christopher Davis,Holder PLC,brian76@owens.net,289-332-3454,LinkedIn DMs,FinTech,26,Lead,Low,Rep A,2025-04-16
766,Norma Harris,"Miller, Woods and Porter",hthompson@hill.biz,707-621-4163x50214,Email Campaign,Healthcare,68,SQL,Mid,Rep B,2025-04-21
767,Alexander Curtis,Phelps Inc,umullen@dodson-lopez.com,+1-941-244-5161x94653,Referral,HRTech,34,MQL,Low,Rep C,2025-06-18
768,Marcus Robinson,"Barnett, Franklin and Holmes",colleenjackson@franco.info,9895342517,Referral,FinTech,52,MQL,Low,Rep D,2025-04-08
769,Robert Stewart,"Nash, Gregory and Martinez",wendy48@hotmail.com,+1-308-713-0161x880,Facebook Ads,HRTech,82,Customer,High,Rep C,2025-05-02
770,Nicole Jones,"Lutz, Eaton and Jones",lmartinez@hale.com,001-296-746-9778x034,Website Form,SaaS,99,Customer,High,Rep C,2025-05-28
771,Ashley Lindsey,"Wheeler, Lewis and Combs",michael49@weaver.com,177.155.6489x6432,Facebook Ads,EdTech,93,Customer,High,Rep B,2025-04-17
772,Peggy Matthews,Rodriguez PLC,samantha99@smith-jensen.com,(343)092-6204x8240,Referral,Healthcare,52,MQL,Low,Rep D,2025-04-13
773,Hannah Jones,Fernandez Inc,nallen@garrett.com,+1-258-999-6739x03169,Website Form,SaaS,29,Lead,Low,Rep B,2025-05-16
774,Sara Garcia,"Schroeder, Hicks and Newman",bryantlaura@yahoo.com,190.857.3469,Email Campaign,EdTech,38,MQL,Mid,Rep C,2025-06-15
775,Kelli Erickson,"Murray, Cohen and Cabrera",davismark@hotmail.com,001-422-709-5577x2005,Website Form,HRTech,42,MQL,Mid,Rep B,2025-06-09
776,Richard Patrick,"Strickland, Williams and Johnston",lawrenceklein@gmail.com,+1-201-877-6712,LinkedIn DMs,HRTech,21,Lead,Low,Rep C,2025-06-26
777,Debra Pearson,Blair-Snow,crystalcoffey@gmail.com,(707)366-2062,Website Form,E-commerce,42,MQL,Mid,Rep A,2025-05-21
778,Tyler Ramirez,Bryan PLC,agreen@yahoo.com,623-925-2655,Facebook Ads,SaaS,13,Lead,Low,Rep D,2025-05-05
779,Jill Morgan,Russell-Beck,martinmelissa@johnson.biz,553-040-7439x38727,Referral,SaaS,64,SQL,Mid,Rep B,2025-06-25
780,Matthew Ward,"Lewis, Bell and Valdez",gary84@spencer-archer.com,001-289-017-1063x781,LinkedIn DMs,EdTech,17,Lead,Low,Rep A,2025-06-08
781,Barbara Reynolds,"Pacheco, Stephens and Silva",james57@hotmail.com,001-128-403-8405x887,Email Campaign,FinTech,9,Lead,Low,Rep D,2025-06-18
782,Sean Moss,Bradley Inc,davidsingh@yahoo.com,950-962-3344,LinkedIn DMs,SaaS,41,MQL,Low,Rep A,2025-04-05
783,Tracy Goodman,"Hodges, Curry and Barnett",tammyclark@boyd.com,001-805-829-9895x9814,LinkedIn DMs,Healthcare,1,Lead,Low,Rep D,2025-05-23
784,Erica Gilbert,Bell Group,richard22@yahoo.com,006.364.7048,Email Campaign,FinTech,2,Lead,Low,Rep B,2025-05-19
785,Ruben Moreno,"Williams, Nelson and Barnett",christineberger@ramos-lewis.info,993.804.7013x0376,Referral,FinTech,60,SQL,Mid,Rep A,2025-06-25
786,Devin Rodriguez,Mclaughlin PLC,hartmanspencer@hotmail.com,310.802.7136x225,Website Form,SaaS,48,MQL,Mid,Rep D,2025-05-08
787,Mr. Zachary Smith,Anderson Inc,makaylahunter@jensen-pruitt.com,+1-660-709-4195,LinkedIn DMs,Healthcare,29,Lead,Low,Rep C,2025-05-21
788,David Bradshaw,"Peterson, Romero and Guerrero",heidi36@hotmail.com,105.340.5347x49230,Website Form,EdTech,97,Customer,High,Rep D,2025-06-08
789,Patricia Ruiz,"Aguilar, Clarke and Hall",ohoward@hotmail.com,+1-072-674-5339x62599,Website Form,Healthcare,10,Lead,Low,Rep A,2025-05-27
790,Seth Kirby,"Klein, White and Garcia",shaunolson@martin.net,(171)681-3835x81781,LinkedIn DMs,HRTech,58,MQL,Mid,Rep C,2025-04-05
791,Brittany Schneider,Smith-Edwards,lance11@baxter.com,961.444.0057x9979,LinkedIn DMs,FinTech,60,SQL,Mid,Rep A,2025-05-26
792,Bradley Peterson,Washington PLC,smithsteven@bell-pineda.biz,(302)006-8652x320,Website Form,HRTech,21,Lead,Low,Rep B,2025-05-02
793,Alex Roberts,Blackwell Group,eric48@williams-jones.biz,245.089.3200x8587,Webinar,E-commerce,28,Lead,Low,Rep C,2025-05-04
794,Spencer Perez,Obrien-Hill,jeffrey02@hotmail.com,209-765-8357,LinkedIn DMs,E-commerce,75,SQL,Mid,Rep A,2025-04-14
795,Sydney Clay,"Hines, Taylor and Meyer",friley@lee.com,074.268.9017x50177,Referral,EdTech,34,MQL,Low,Rep B,2025-05-06
796,Ryan Johnson,"Jones, Barnes and Chen",stephen66@barber-caldwell.org,001-680-120-0390x8197,Website Form,FinTech,8,Lead,Low,Rep B,2025-06-12
797,Eric Sullivan,"Cook, Sawyer and Roberts",nicole37@jones.com,4180848296,LinkedIn DMs,EdTech,59,MQL,Low,Rep B,2025-04-04
798,Dominique Moore,"Porter, Phelps and Torres",coryduran@mccormick.com,+1-768-252-3815x474,LinkedIn DMs,SaaS,86,Customer,High,Rep A,2025-06-30
799,Christopher Newman,"Kelly, Nguyen and West",kristinamoreno@yahoo.com,6541390744,Referral,HRTech,72,SQL,High,Rep D,2025-04-27
800,John Anderson,Lopez and Sons,bartonjimmy@chavez.com,+1-288-897-0260x0520,LinkedIn DMs,HRTech,49,MQL,Low,Rep B,2025-05-14
801,Ashley Fischer,"Mitchell, Koch and Pacheco",pwells@yahoo.com,323-863-7736x42178,Referral,FinTech,79,SQL,High,Rep B,2025-05-05
802,Shelley Guerrero,Garrison PLC,janet36@davis.com,001-380-869-1918x0981,Email Campaign,SaaS,17,Lead,Low,Rep D,2025-06-30
803,Francis Miles,"Cole, Flores and Gonzalez",kingdaniel@thompson.com,(286)411-6927x7038,Website Form,FinTech,60,SQL,High,Rep C,2025-05-30
804,Nathan Santiago,"Keller, Faulkner and Rios",ryanmurphy@henderson.org,293.190.1018x5540,Facebook Ads,Healthcare,87,Customer,High,Rep D,2025-05-09
805,Nicole Mitchell,Harrell-Gilmore,rdavis@carter-andrade.com,001-792-328-5337x36230,Referral,FinTech,88,Customer,High,Rep D,2025-06-09
806,Jeremy Hernandez,"Williams, Mathis and Jackson",davidpatel@yahoo.com,521.862.5395x63948,Referral,E-commerce,45,MQL,Low,Rep D,2025-05-20
807,Casey Harris,Richards-Lawrence,douglas92@walker-sexton.com,830-410-5458x9601,Referral,EdTech,83,Customer,High,Rep D,2025-05-30
808,Jesse Glover,Arnold Group,ipowell@gmail.com,345.710.7178x0655,Referral,EdTech,69,SQL,Mid,Rep C,2025-06-24
809,Jeffery Alvarez,Harris LLC,kristy02@gmail.com,657.966.7581x343,Webinar,HRTech,32,MQL,Mid,Rep B,2025-06-16
810,Devin Hurley,Davenport-James,randywolfe@russell-wright.net,(120)459-7767x40495,Referral,E-commerce,44,MQL,Mid,Rep C,2025-06-30
811,Jennifer Harding,"George, Bailey and Miller",reednathan@waller-pham.com,+1-278-136-2480x467,Email Campaign,E-commerce,65,SQL,Mid,Rep D,2025-05-18
812,Colleen Gonzalez,Aguilar Ltd,colleenford@woodward-ashley.biz,141.350.3978,Email Campaign,FinTech,87,Customer,High,Rep D,2025-06-24
813,Elijah Jones,Kirby Inc,cruzstacy@golden.com,(374)761-1558,LinkedIn DMs,FinTech,8,Lead,Low,Rep B,2025-06-13
814,Tyler Juarez,Hunter LLC,stonecharles@kelly.com,(407)667-8619,Facebook Ads,EdTech,77,SQL,High,Rep C,2025-05-24
815,Zachary Roberts,Sanchez and Sons,jameswilliams@yahoo.com,+1-476-031-0777x3533,Referral,E-commerce,72,SQL,High,Rep D,2025-05-29
816,Bob Mckee,Martin LLC,thompsonkaren@gmail.com,+1-935-251-2098x755,Referral,E-commerce,87,Customer,High,Rep C,2025-05-03
817,Jennifer Berg,Smith Group,gwilliams@gmail.com,001-808-703-4116x3861,Website Form,SaaS,43,MQL,Mid,Rep A,2025-04-06
818,Joseph Brown,Lee-Goodwin,bvillegas@drake.biz,8863841962,Facebook Ads,EdTech,1,Lead,Low,Rep D,2025-06-26
819,Roberta Patrick,Baker-Campbell,tyler23@bates.net,957.685.3893,Webinar,FinTech,51,MQL,Mid,Rep B,2025-04-21
820,Cameron Adams,"Reed, Owens and Hubbard",corysantos@gmail.com,869.856.8796x737,Email Campaign,HRTech,24,Lead,Low,Rep C,2025-06-08
821,Sara Cox,"Meyer, Johnson and Bender",jkim@gmail.com,(348)786-4801x0511,Webinar,HRTech,99,Customer,High,Rep D,2025-05-22
822,Timothy Stanley,Leblanc-Martinez,dwaynewilkerson@ferguson-morris.com,+1-788-083-5262x7382,Website Form,HRTech,24,Lead,Low,Rep C,2025-05-15
823,Ronald Graham,"Bryant, Sanders and Diaz",goldenthomas@jensen.com,+1-809-560-6993x232,Website Form,EdTech,17,Lead,Low,Rep D,2025-06-13
824,John Livingston,Horton-Mcdaniel,pottervictoria@lewis-jones.com,2722163174,Referral,HRTech,5,Lead,Low,Rep B,2025-06-06
825,Anna Wheeler,Bolton PLC,rsanchez@obrien.net,(354)692-3266x2429,LinkedIn DMs,E-commerce,20,Lead,Low,Rep A,2025-06-12
826,Shelia Coleman,Weiss-Garza,david66@gmail.com,891.228.0023,Email Campaign,HRTech,21,Lead,Low,Rep A,2025-06-04
827,Mark Wilcox,"Blair, Ortiz and Hanson",mitchellstephen@vaughn.biz,239-338-1894,Website Form,HRTech,58,MQL,Mid,Rep B,2025-05-06
828,Mrs. Martha Aguilar MD,Barker Ltd,johnmoreno@yahoo.com,+1-972-506-7132,Webinar,E-commerce,31,MQL,Mid,Rep B,2025-04-15
829,Olivia Cole,"Paul, Smith and Smith",allensarah@carter-perez.com,001-153-395-8332x650,LinkedIn DMs,SaaS,100,Customer,High,Rep B,2025-06-21
830,Bailey Key,Wagner Ltd,mevans@wright.com,001-067-991-3468x06065,Facebook Ads,EdTech,11,Lead,Low,Rep A,2025-05-11
831,Brian Lozano,Kennedy-Cuevas,jasonsweeney@yahoo.com,+1-877-275-3866,Website Form,HRTech,52,MQL,Mid,Rep D,2025-05-26
832,Katelyn Brown,Clark-Chandler,medinawanda@sherman.com,(982)379-9534x2056,Website Form,SaaS,15,Lead,Low,Rep A,2025-05-12
833,Tonya Walker,Cain-Jackson,susan52@hotmail.com,001-805-303-6100x46051,Webinar,FinTech,83,Customer,High,Rep D,2025-04-03
834,Anne Elliott,"Peterson, Williams and Brock",randallwiggins@gmail.com,167.520.5935x415,LinkedIn DMs,E-commerce,7,Lead,Low,Rep C,2025-06-23
835,Christopher Riley III,Norton-Kaiser,amber19@zimmerman.com,(519)846-5631x60328,Website Form,Healthcare,28,Lead,Low,Rep D,2025-06-06
836,Leah Scott,"Haley, Webb and Clayton",bensonrobin@gmail.com,(352)882-8082x31430,Webinar,Healthcare,51,MQL,Low,Rep D,2025-06-06
837,Hannah Williams,"Martinez, Best and Webster",evan69@kelley.com,467.099.7850,Facebook Ads,HRTech,58,MQL,Low,Rep C,2025-06-15
838,James Wright,"Hernandez, Martinez and Frost",zbrewer@pineda-carr.info,223-384-4461x179,Email Campaign,HRTech,5,Lead,Low,Rep B,2025-06-12
839,Emily Wheeler,Leblanc-Ellis,alexanderalex@meza.com,(361)451-8313x218,Website Form,E-commerce,5,Lead,Low,Rep C,2025-04-13
840,Rebekah Morton,Petersen-Garcia,aconley@gmail.com,260.768.5164x0640,Facebook Ads,FinTech,94,Customer,High,Rep D,2025-06-27
841,Juan Mccall,"Roberts, Phillips and Garcia",victoriaharrington@howell.net,+1-811-664-9724x832,Facebook Ads,EdTech,96,Customer,High,Rep A,2025-05-03
842,Erica Evans,"Diaz, Rodriguez and Oconnell",robynbell@ingram.net,(388)187-1694,Website Form,E-commerce,8,Lead,Low,Rep D,2025-05-10
843,Pamela Reynolds,"Contreras, Taylor and Munoz",deborah76@johnson.org,513.154.6367x621,Website Form,Healthcare,64,SQL,Mid,Rep D,2025-04-24
844,Rose Hamilton,"Mitchell, Zimmerman and Hill",lburton@yahoo.com,(455)769-9987,LinkedIn DMs,Healthcare,10,Lead,Low,Rep B,2025-05-03
845,Marcus Rice,Craig Ltd,ngoodwin@knight.com,471-599-7719x4459,Website Form,FinTech,38,MQL,Mid,Rep B,2025-05-08
846,Lisa Miller MD,"Orozco, Gibson and Meyers",dakota26@carson-nguyen.com,(293)227-6973x057,LinkedIn DMs,SaaS,96,Customer,High,Rep A,2025-04-20
847,Jeffrey Rogers,"Walker, Sandoval and Davis",harrisonlisa@hotmail.com,001-394-522-7918,Referral,SaaS,92,Customer,High,Rep B,2025-06-19
848,Ernest Baker,Williams-Zimmerman,zhayden@hotmail.com,2962056336,LinkedIn DMs,FinTech,81,Customer,High,Rep A,2025-06-25
849,Raymond Chavez,Goodwin and Sons,howeerik@hotmail.com,+1-263-109-6872,Website Form,FinTech,95,Customer,High,Rep B,2025-05-09
850,Elizabeth Gonzales,"King, Randolph and Haas",jshields@ramirez.net,277-317-7427,Email Campaign,E-commerce,8,Lead,Low,Rep D,2025-05-25
851,Margaret Baker,Stephens-Hansen,dillon58@nelson.biz,058-095-3164x70594,Website Form,SaaS,25,Lead,Low,Rep A,2025-05-26
852,Shannon Owens,Miles Inc,hectorreid@yahoo.com,(889)322-8171x0822,Website Form,FinTech,73,SQL,High,Rep A,2025-06-22
853,Barbara Adams,Harris PLC,ohoward@hotmail.com,+1-336-783-5884x549,Facebook Ads,E-commerce,66,SQL,High,Rep A,2025-04-06
854,Jennifer Schultz,"Davis, Gordon and Lang",hannahgarcia@luna.info,001-647-583-3566x38828,Facebook Ads,Healthcare,79,SQL,Mid,Rep A,2025-04-19
855,Adam Ross,"Wilkerson, Carpenter and Kennedy",iyoung@yahoo.com,(985)077-0236,Referral,E-commerce,50,MQL,Low,Rep A,2025-05-25
856,Anthony Beck,Mueller-Hughes,juliamiller@cervantes-bennett.com,491-228-6731,Facebook Ads,Healthcare,67,SQL,Mid,Rep A,2025-06-06
857,Monica Huff,"Ray, Scott and Andrews",rmccall@shelton-wilson.com,001-802-023-1521x809,Facebook Ads,FinTech,49,MQL,Mid,Rep A,2025-05-12
858,Eric Carr,Cisneros PLC,markcortez@yahoo.com,098.065.7273,Webinar,SaaS,36,MQL,Mid,Rep C,2025-05-23
859,Jason Morgan,Rosales-Barnes,mary40@ward.biz,154.098.5217x72962,Referral,Healthcare,68,SQL,High,Rep D,2025-04-17
860,Cristina Rhodes,"Kramer, Castillo and Ryan",cjones@gmail.com,(743)076-6740,Email Campaign,HRTech,78,SQL,High,Rep C,2025-04-04
861,Joseph Boyle,Marshall-Barnett,vwillis@yahoo.com,596.071.2408,LinkedIn DMs,Healthcare,41,MQL,Mid,Rep D,2025-04-27
862,Janet Haynes,Wang LLC,jackevans@yahoo.com,803-881-4371,Webinar,EdTech,89,Customer,High,Rep C,2025-04-08
863,Michelle Stewart,"Lopez, Brown and Morales",lunaleslie@holt-lane.com,001-221-780-6677x48189,Email Campaign,EdTech,62,SQL,High,Rep A,2025-04-22
864,Mark Ross,"Caldwell, Floyd and Villarreal",mollyhull@gmail.com,618.913.5596,Website Form,E-commerce,10,Lead,Low,Rep B,2025-05-08
865,John Pierce,"Rodriguez, Hardy and Clarke",cummingsmelissa@yahoo.com,(380)267-0946,Facebook Ads,SaaS,21,Lead,Low,Rep A,2025-04-09
866,Julia Webb,"Russell, Cannon and Jones",samantha04@nunez.com,(322)802-9798x01347,Webinar,Healthcare,36,MQL,Mid,Rep B,2025-04-17
867,Amanda Cunningham,Odonnell-Medina,ewebb@hotmail.com,(537)670-3927x49914,Referral,SaaS,12,Lead,Low,Rep D,2025-04-25
868,Cynthia Best,"Flores, Smith and Preston",jasonbennett@stein.biz,151.188.8827x0322,Webinar,E-commerce,91,Customer,High,Rep B,2025-05-01
869,Lisa Young,Torres and Sons,maxwell76@yahoo.com,001-394-081-9275x84827,Facebook Ads,HRTech,2,Lead,Low,Rep C,2025-05-15
870,Eric Gallegos,"Lopez, Jackson and Santiago",brandtedward@bennett.org,+1-633-711-9351x7087,Facebook Ads,HRTech,13,Lead,Low,Rep C,2025-06-30
